ID;Datum;Tyzden;SumaVklady;SumaVyhry;SumaJackpot;Cislo1;Cislo2;Cislo3;Cislo4;Cislo5;Cislo6;Cislo7;DoplnkoveCislo;Pocet1;Vyhra1;Pocet2;Vyhra2;Pocet3;Vyhra3;Pocet4;Vyhra4;Pocet5;Vyhra5;Pocet6;Vyhra6;Pocet7;Vyhra7;Pocet8;Vyhra8;Pocet9;Vyhra9;Pocet10;Vyhra10;DatumNasled;SumaVyhryNasled;Suma1CenaNasled
1544;11.11.2023;45;210451,50000;5514880,55000;5434504,95000;20;6;26;24;25;14;9;6;0;0,00000;0;0,00000;1;3156,70000;6;613,80000;41;102,60000;148;28,40000;445;15,30000;2245;8,20000;2515;5,60000;6796;3,80000;14.11.2023;0,00000;0,00000
1545;14.11.2023;46;164337,00000;5516673,45000;5456762,05000;9;33;12;11;10;25;3;5;0;0,00000;0;0,00000;0;0,00000;6;479,30000;40;82,10000;159;20,60000;481;11,10000;2112;6,80000;2793;3,90000;7364;2,70000;18.11.2023;0,00000;0,00000
1546;18.11.2023;46;200077,50000;5556800,80000;5480150,40000;5;33;24;31;27;1;13;3;0;0,00000;0;0,00000;1;3001,10000;4;875,30000;57;70,20000;211;18,90000;583;11,10000;2524;6,90000;3279;4,10000;8276;3,00000;21.11.2023;0,00000;0,00000
1547;21.11.2023;47;166681,50000;5563491,15000;5502555,35000;31;11;22;18;24;8;26;6;0;0,00000;0;0,00000;0;0,00000;3;972,30000;39;85,40000;155;21,50000;324;16,70000;2043;7,10000;2050;5,40000;5223;3,90000;25.11.2023;0,00000;0,00000
1548;25.11.2023;47;205407,00000;5605258,85000;5529934,45000;4;26;31;12;20;5;21;2;0;0,00000;0;0,00000;0;0,00000;2;1797,30000;34;120,80000;154;26,60000;445;15,00000;2260;7,90000;2580;5,30000;7448;3,40000;28.11.2023;0,00000;0,00000
1549;28.11.2023;48;156421,50000;5608145,20000;5551183,90000;17;3;26;12;21;20;16;3;0;0,00000;0;0,00000;1;2346,30000;0;0,00000;17;184,00000;119;26,20000;385;13,20000;1697;8,00000;2260;4,60000;6036;3,20000;2.12.2023;0,00000;0,00000
1550;2.12.2023;48;201355,50000;5651861,65000;5574616,45000;6;9;24;8;33;1;28;1;0;0,00000;0;0,00000;4;755,00000;6;587,20000;44;91,50000;196;20,50000;505;12,90000;2505;7,00000;2755;4,90000;7385;3,40000;5.12.2023;0,00000;0,00000
1551;5.12.2023;49;157624,50000;5653428,70000;5595919,20000;3;9;12;11;33;15;23;3;0;0,00000;0;0,00000;0;0,00000;5;551,60000;46;68,50000;157;20,00000;529;9,60000;2073;6,60000;2749;3,80000;6211;3,10000;9.12.2023;0,00000;0,00000
1552;9.12.2023;49;205558,50000;5698698,45000;5620427,15000;24;18;1;6;11;28;12;6;0;0,00000;0;0,00000;3;1027,70000;6;599,50000;42;97,80000;215;19,10000;467;14,30000;2705;6,60000;2621;5,20000;6636;3,80000;12.12.2023;0,00000;0,00000
1553;12.12.2023;50;167040,00000;5703947,15000;5642921,15000;7;29;17;4;14;6;12;6;0;0,00000;0;0,00000;0;0,00000;4;730,80000;23;145,20000;173;19,30000;371;14,60000;2094;6,90000;1961;5,70000;5226;3,90000;16.12.2023;0,00000;0,00000
1554;16.12.2023;50;222567,00000;5754204,65000;5668635,55000;7;24;23;17;28;21;15;2;0;0,00000;0;0,00000;1;3338,50000;3;1298,30000;37;120,30000;186;23,90000;529;13,60000;2663;7,30000;2943;5,10000;7721;3,60000;19.12.2023;0,00000;0,00000
1555;19.12.2023;51;177286,50000;5757278,80000;5689657,30000;17;32;5;6;24;7;26;1;0;0,00000;0;0,00000;3;886,40000;6;517,00000;30;118,10000;160;22,10000;376;15,30000;2094;7,40000;2150;5,50000;5867;3,70000;23.12.2023;0,00000;0,00000
1556;23.12.2023;51;245856,00000;5812585,30000;5722727,70000;10;12;7;30;29;20;17;3;0;0,00000;0;0,00000;0;0,00000;1;4302,40000;48;102,40000;216;22,70000;575;13,80000;2750;7,80000;3577;4,60000;9343;3,20000;26.12.2023;0,00000;0,00000
1557;26.12.2023;52;81481,50000;5763468,45000;5732285,35000;29;21;19;4;13;2;17;4;0;0,00000;0;0,00000;2;611,10000;3;475,30000;21;77,60000;71;22,90000;225;11,70000;984;7,20000;1266;4,30000;3162;3,20000;30.12.2023;0,00000;0,00000
1558;30.12.2023;52;245811,00000;5855190,85000;5764510,05000;13;4;26;31;19;33;22;1;0;0,00000;0;0,00000;0;0,00000;8;537,70000;48;102,40000;252;19,50000;536;14,90000;3152;6,80000;3070;5,40000;8040;3,80000;2.1.2024;0,00000;0,00000
1559;2.1.2024;1;156016,50000;5842518,30000;5780984,50000;2;12;29;32;7;17;24;3;0;0,00000;1;2340,20000;4;585,00000;7;390,00000;53;58,80000;197;15,80000;474;10,60000;2132;6,40000;2459;4,20000;6096;3,10000;6.1.2024;0,00000;0,00000
1560;6.1.2024;1;199125,00000;5880547,00000;5808206,70000;21;6;17;27;32;16;30;6;0;0,00000;0;0,00000;1;2986,80000;0;0,00000;32;124,40000;155;25,60000;419;15,40000;2196;7,90000;2409;5,50000;6409;3,80000;9.1.2024;0,00000;0,00000
1561;9.1.2024;2;173154,00000;5894783,70000;5828450,60000;15;28;10;3;31;19;4;1;0;0,00000;0;0,00000;1;2597,30000;5;606,00000;37;93,50000;218;15,80000;395;14,20000;2318;6,50000;2093;5,50000;5688;3,80000;13.1.2024;0,00000;0,00000
1562;13.1.2024;2;232705,50000;5944803,35000;5859984,05000;22;24;26;21;10;17;16;3;0;0,00000;0;0,00000;0;0,00000;5;814,40000;36;129,20000;151;30,80000;515;14,60000;2155;9,40000;3211;4,80000;9115;3,10000;16.1.2024;0,00000;0,00000
1563;16.1.2024;3;176253,00000;5948110,55000;5883179,15000;28;7;8;16;11;22;3;2;0;0,00000;0;0,00000;0;0,00000;2;1542,20000;34;103,60000;171;20,60000;424;13,50000;2349;6,50000;2375;5,00000;6267;3,50000;20.1.2024;0,00000;0,00000
1564;20.1.2024;3;222354,00000;5994356,15000;5909214,55000;33;5;8;12;29;31;11;2;0;0,00000;0;0,00000;2;1667,60000;4;972,70000;49;90,70000;176;25,20000;532;13,50000;2899;6,70000;2958;5,00000;7678;3,60000;23.1.2024;0,00000;0,00000
1565;23.1.2024;4;167127,00000;5992778,05000;5934489,75000;9;3;16;32;27;4;15;6;0;0,00000;0;0,00000;0;0,00000;0;0,00000;21;159,10000;148;22,50000;315;17,20000;2122;6,80000;1991;5,60000;5155;4,00000;27.1.2024;0,00000;0,00000
1566;27.1.2024;4;209010,00000;6038994,75000;5958877,05000;18;19;17;22;29;20;6;2;0;0,00000;0;0,00000;1;3135,10000;3;1219,20000;23;181,70000;160;26,10000;404;16,80000;2176;8,40000;2641;5,30000;7402;3,50000;30.1.2024;0,00000;0,00000
1567;30.1.2024;5;160981,50000;6039367,80000;5980120,30000;24;1;26;14;9;30;10;3;0;0,00000;0;0,00000;0;0,00000;1;2817,10000;38;84,70000;119;27,00000;357;14,60000;2005;7,00000;2226;4,80000;5902;3,40000;3.2.2024;0,00000;0,00000
1568;3.2.2024;5;207456,00000;6083848,30000;6004585,30000;20;32;29;8;27;1;19;3;0;0,00000;0;0,00000;1;3111,80000;3;1210,10000;31;133,80000;159;26,00000;460;14,60000;2135;8,50000;2882;4,80000;7740;3,30000;6.2.2024;0,00000;0,00000
1569;6.2.2024;6;160573,50000;6084872,05000;6025780,45000;5;31;25;8;9;10;32;4;0;0,00000;0;0,00000;0;0,00000;2;1405,00000;20;160,50000;113;28,40000;342;15,20000;1755;8,00000;2255;4,80000;6000;3,30000;10.2.2024;0,00000;0,00000
1570;10.2.2024;6;212385,00000;6131972,95000;6054024,85000;1;26;17;2;27;33;10;6;0;0,00000;0;0,00000;0;0,00000;7;530,90000;58;73,20000;192;22,10000;430;16,00000;2406;7,70000;2515;5,70000;6667;3,90000;13.2.2024;0,00000;0,00000
1571;13.2.2024;7;165753,00000;6136901,35000;6076608,95000;23;27;22;7;20;32;29;5;0;0,00000;0;0,00000;0;0,00000;1;2900,60000;26;127,50000;125;26,50000;424;12,70000;1731;8,30000;2666;4,10000;7172;2,80000;17.2.2024;0,00000;0,00000
1572;17.2.2024;7;220110,00000;6186663,95000;6105799,05000;31;6;22;1;8;3;7;6;0;0,00000;0;0,00000;0;0,00000;4;962,90000;26;169,30000;190;23,10000;488;14,60000;2838;6,70000;2891;5,10000;7010;3,90000;20.2.2024;0,00000;0,00000
1573;20.2.2024;8;168463,50000;6190030,80000;6131122,60000;15;5;31;13;10;6;23;6;0;0,00000;0;0,00000;0;0,00000;0;0,00000;37;91,00000;151;22,30000;342;16,00000;2042;7,20000;2028;5,60000;5293;3,90000;24.2.2024;0,00000;0,00000
1574;24.2.2024;8;218244,00000;6240244,60000;6157055,00000;21;22;17;13;26;10;7;1;0;0,00000;0;0,00000;3;1091,20000;10;381,90000;37;117,90000;249;17,50000;470;15,00000;2703;7,00000;2674;5,50000;7216;3,70000;27.2.2024;0,00000;0,00000
1575;27.2.2024;9;162885,00000;6238497,50000;6176251,90000;15;23;18;27;5;29;9;2;0;0,00000;0;0,00000;1;2443,20000;5;570,00000;48;67,80000;180;18,00000;438;12,00000;2015;7,00000;2224;4,90000;5941;3,40000;2.3.2024;0,00000;0,00000
1576;2.3.2024;9;212995,50000;6282749,65000;6201042,85000;16;21;10;30;11;8;9;6;0;0,00000;0;0,00000;1;3194,90000;3;1242,40000;26;163,80000;163;26,10000;407;17,00000;2364;7,80000;2382;6,00000;6826;3,90000;5.3.2024;0,00000;0,00000
1577;5.3.2024;10;162925,50000;6282505,60000;6220120,60000;29;25;1;19;5;12;15;2;0;0,00000;0;0,00000;1;2443,80000;6;475,10000;32;101,80000;136;23,90000;346;15,30000;1993;7,10000;2123;5,10000;5642;3,60000;9.3.2024;0,00000;0,00000
1578;9.3.2024;10;210253,50000;6325247,35000;6252183,55000;33;3;14;2;29;1;6;3;0;0,00000;0;0,00000;0;0,00000;0;0,00000;37;113,60000;169;24,80000;573;11,90000;2349;7,80000;3416;4,10000;8801;2,90000;12.3.2024;0,00000;0,00000
1579;12.3.2024;11;178527,00000;6341447,05000;6275743,15000;20;26;31;27;5;16;33;1;0;0,00000;0;0,00000;0;0,00000;2;1562,10000;19;187,90000;130;27,40000;359;16,10000;1994;7,80000;2091;5,70000;5841;3,80000;16.3.2024;0,00000;0,00000
1580;16.3.2024;11;235608,00000;6393547,15000;6303392,85000;21;8;26;30;2;23;15;1;0;0,00000;0;0,00000;1;3534,10000;5;824,60000;33;142,70000;206;22,80000;431;17,70000;2756;7,40000;2661;5,90000;7163;4,10000;19.3.2024;0,00000;0,00000
1581;19.3.2024;12;178836,00000;6392810,85000;6324832,25000;33;31;12;27;8;17;18;1;0;0,00000;0;0,00000;2;1341,20000;9;347,70000;32;111,70000;181;19,70000;342;16,90000;2316;6,70000;2236;5,30000;5610;3,90000;23.3.2024;0,00000;0,00000
1582;23.3.2024;12;219084,00000;6434374,25000;6350843,25000;24;32;6;20;7;13;26;1;0;0,00000;0;0,00000;1;3286,20000;4;958,40000;35;125,10000;218;20,00000;475;14,90000;2876;6,60000;2636;5,60000;6713;4,00000;26.3.2024;0,00000;0,00000
1583;26.3.2024;13;168687,00000;6435186,75000;6368450,35000;7;4;9;23;25;5;14;5;0;0,00000;1;2670,80000;1;2670,80000;1;2670,80000;34;99,20000;127;26,50000;479;11,40000;2057;7,10000;2772;4,10000;7088;2,90000;30.3.2024;0,00000;0,00000
1584;30.3.2024;13;254787,00000;6495843,85000;6398144,05000;23;32;20;6;4;14;30;6;0;0,00000;0;0,00000;1;3821,80000;5;891,70000;43;118,50000;233;21,80000;559;14,80000;2894;7,70000;3133;5,40000;8146;3,90000;2.4.2024;0,00000;0,00000
1585;2.4.2024;14;145980,00000;6471134,05000;6415395,35000;9;14;24;1;25;23;11;3;0;0,00000;0;0,00000;1;2189,70000;3;851,50000;26;112,20000;82;35,60000;302;15,70000;1464;8,70000;1984;4,90000;5793;3,10000;6.4.2024;0,00000;0,00000
1586;6.4.2024;14;215973,00000;6523381,85000;6441220,95000;29;20;17;31;28;24;16;4;0;0,00000;0;0,00000;1;3239,50000;5;755,90000;28;154,20000;152;28,40000;530;13,20000;2267;8,30000;3186;4,50000;8237;3,20000;9.4.2024;0,00000;0,00000
1587;9.4.2024;15;157216,50000;6519829,20000;6460019,80000;16;31;24;18;1;20;12;6;0;0,00000;0;0,00000;1;2358,20000;5;550,20000;16;196,50000;114;27,50000;278;18,30000;1659;8,20000;1759;6,00000;4794;4,00000;13.4.2024;0,00000;0,00000
1588;13.4.2024;15;208455,00000;6564247,30000;6488123,70000;17;7;33;32;8;25;4;4;0;0,00000;0;0,00000;0;0,00000;5;729,50000;32;130,20000;190;21,90000;576;11,70000;2628;6,90000;3018;4,60000;7695;3,30000;16.4.2024;0,00000;0,00000
1589;16.4.2024;16;167152,50000;6571699,95000;6507778,85000;21;9;7;10;2;1;5;1;0;0,00000;0;0,00000;2;1253,60000;5;585,00000;39;85,70000;166;20,10000;423;12,80000;2213;6,60000;2297;4,90000;5867;3,50000;20.4.2024;0,00000;0,00000
1590;20.4.2024;16;220468,50000;6618013,10000;6533675,10000;26;2;31;30;3;20;27;2;0;0,00000;0;0,00000;2;2388,40000;1;2388,40000;39;113,00000;150;29,30000;550;13,00000;2382;8,00000;3224;4,60000;8542;3,20000;23.4.2024;0,00000;0,00000
1591;23.4.2024;17;169903,50000;6618626,85000;6553483,85000;26;32;15;27;3;14;13;2;0;0,00000;0;0,00000;1;2548,50000;3;991,10000;29;117,10000;113;30,00000;344;16,00000;1851;8,00000;2235;5,10000;5868;3,60000;27.4.2024;0,00000;0,00000
1592;27.4.2024;17;216601,50000;6661784,60000;6582220,50000;33;13;25;32;22;2;8;2;0;0,00000;0;0,00000;0;0,00000;7;541,50000;41;105,60000;191;22,60000;490;14,30000;2605;7,20000;2936;4,90000;7708;3,50000;30.4.2024;0,00000;0,00000
1593;30.4.2024;18;168724,50000;6666582,75000;6601944,75000;18;31;28;24;6;32;22;3;0;0,00000;0;0,00000;1;2530,80000;6;492,10000;31;108,80000;144;23,40000;506;10,80000;2036;7,20000;2639;4,30000;6755;3,10000;4.5.2024;0,00000;0,00000
1594;4.5.2024;18;207904,50000;6705897,00000;6626497,00000;1;23;32;3;14;2;10;1;0;0,00000;0;0,00000;2;1559,20000;3;1212,70000;31;134,10000;139;29,90000;406;16,60000;2302;7,90000;2601;5,30000;6742;3,80000;7.5.2024;0,00000;0,00000
1595;7.5.2024;19;167205,00000;6710099,50000;6648819,50000;3;15;13;28;24;1;9;1;0;0,00000;0;0,00000;0;0,00000;4;731,50000;23;145,30000;195;17,10000;454;11,90000;2315;6,30000;2109;5,30000;5698;3,60000;11.5.2024;0,00000;0,00000
1596;11.5.2024;19;211690,50000;6754664,75000;6676859,45000;17;10;27;23;28;20;13;6;0;0,00000;0;0,00000;0;0,00000;6;617,40000;26;162,80000;171;24,70000;410;16,70000;2349;7,80000;2522;5,60000;6588;4,00000;14.5.2024;0,00000;0,00000
1597;14.5.2024;20;166023,00000;6759870,95000;6696715,65000;11;6;28;7;21;5;3;4;0;0,00000;0;0,00000;3;830,10000;12;242,10000;36;92,20000;195;17,00000;463;11,60000;2520;5,70000;2465;4,50000;6151;3,30000;18.5.2024;0,00000;0,00000
1598;18.5.2024;20;214353,00000;6803892,15000;6724974,85000;14;3;5;22;33;28;24;2;0;0,00000;0;0,00000;0;0,00000;11;341,00000;31;138,20000;207;20,70000;471;14,70000;2661;7,00000;2876;5,00000;7619;3,50000;21.5.2024;0,00000;0,00000
1599;21.5.2024;21;173074,50000;6811512,10000;6745391,30000;14;9;25;2;29;8;17;3;0;0,00000;0;0,00000;2;1298,00000;6;504,80000;33;104,80000;217;15,90000;466;12,00000;2179;6,90000;2519;4,60000;6679;3,20000;25.5.2024;0,00000;0,00000
1600;25.5.2024;21;209200,50000;6849991,55000;6769639,05000;21;20;27;7;9;16;15;6;0;0,00000;0;0,00000;1;3138,00000;2;1830,50000;26;160,90000;132;31,60000;409;16,60000;2336;7,80000;2554;5,50000;6703;3,90000;28.5.2024;0,00000;0,00000
1601;28.5.2024;22;156940,50000;6848109,30000;6790708,00000;24;14;3;12;23;4;18;4;0;0,00000;0;0,00000;0;0,00000;4;686,60000;33;95,10000;135;23,20000;401;12,70000;1868;7,30000;2221;4,70000;5652;3,40000;1.6.2024;0,00000;0,00000
1602;1.6.2024;22;206214,00000;6893815,00000;6814929,80000;17;6;15;20;9;16;23;1;0;0,00000;0;0,00000;2;1546,60000;4;902,10000;26;158,60000;134;30,70000;427;15,60000;2255;8,00000;2497;5,50000;6895;3,70000;4.6.2024;0,00000;0,00000
1603;4.6.2024;23;162850,50000;6896355,05000;6834225,75000;33;31;26;5;23;20;29;4;0;0,00000;0;0,00000;1;2442,70000;4;712,40000;20;162,80000;121;26,90000;318;16,60000;1841;7,70000;2072;5,30000;5525;3,60000;8.6.2024;0,00000;0,00000
1604;8.6.2024;23;210091,50000;6939271,50000;6862425,20000;4;20;31;2;32;27;6;1;0;0,00000;0;0,00000;0;0,00000;11;334,20000;24;175,00000;212;19,80000;391;17,40000;2308;7,90000;2628;5,30000;6975;3,70000;11.6.2024;0,00000;0,00000
1605;11.6.2024;24;177424,50000;6951137,45000;6883342,55000;3;21;1;30;13;29;25;5;0;0,00000;0;0,00000;1;2661,30000;2;1552,40000;53;66,90000;171;20,70000;621;9,20000;2144;7,20000;3093;3,80000;7600;2,90000;15.6.2024;0,00000;0,00000
1606;15.6.2024;24;213508,50000;6990096,80000;6908654,30000;26;6;25;14;10;33;18;4;0;0,00000;0;0,00000;2;1601,30000;3;1245,40000;31;137,70000;176;24,20000;484;14,30000;2366;7,80000;2734;5,20000;7538;3,50000;18.6.2024;0,00000;0,00000
